# title: 2022-12-23 exclusion
# label: exclusion
# status: passed
# reason: candidate-aware exclusion copied from combined sensitivity with candidate bins set to candidate coupling
# frequency_axis_unit: Hz
# frequency_offset (MHz): 1.348568
# frequency_grid_RBW (Hz): 2
# columns: frequency_minus_offset, frequency, combined_limit, valid_mask, candidate_mask
# units: Hz, Hz, 1 / GeV, boolean_as_0_or_1, boolean_as_0_or_1
-5781	1342787	nan	0	0
-5779	1342789	nan	0	0
-5777	1342791	nan	0	0
-5775	1342793	nan	0	0
-5773	1342795	nan	0	0
-5771	1342797	nan	0	0
-5769	1342799	nan	0	0
-5767	1342801	nan	0	0
-5765	1342803	nan	0	0
-5763	1342805	nan	0	0
-5761	1342807	nan	0	0
-5759	1342809	nan	0	0
-5757	1342811	nan	0	0
-5755	1342813	nan	0	0
-5753	1342815	nan	0	0
-5751	1342817	nan	0	0
-5749	1342819	nan	0	0
-5747	1342821	nan	0	0
-5745	1342823	nan	0	0
-5743	1342825	nan	0	0
-5741	1342827	nan	0	0
-5739	1342829	nan	0	0
-5737	1342831	nan	0	0
-5735	1342833	nan	0	0
-5733	1342835	nan	0	0
-5731	1342837	nan	0	0
-5729	1342839	nan	0	0
-5727	1342841	nan	0	0
-5725	1342843	nan	0	0
-5723	1342845	nan	0	0
-5721	1342847	nan	0	0
-5719	1342849	nan	0	0
-5717	1342851	nan	0	0
-5715	1342853	nan	0	0
-5713	1342855	nan	0	0
-5711	1342857	nan	0	0
-5709	1342859	nan	0	0
-5707	1342861	nan	0	0
-5705	1342863	nan	0	0
-5703	1342865	nan	0	0
-5701	1342867	nan	0	0
-5699	1342869	nan	0	0
-5697	1342871	nan	0	0
-5695	1342873	nan	0	0
-5693	1342875	nan	0	0
-5691	1342877	nan	0	0
-5689	1342879	nan	0	0
-5687	1342881	nan	0	0
-5685	1342883	nan	0	0
-5683	1342885	nan	0	0
-5681	1342887	nan	0	0
-5679	1342889	nan	0	0
-5677	1342891	nan	0	0
-5675	1342893	nan	0	0
-5673	1342895	nan	0	0
-5671	1342897	nan	0	0
-5669	1342899	nan	0	0
-5667	1342901	nan	0	0
-5665	1342903	nan	0	0
-5663	1342905	nan	0	0
-5661	1342907	nan	0	0
-5659	1342909	nan	0	0
-5657	1342911	nan	0	0
-5655	1342913	nan	0	0
-5653	1342915	nan	0	0
-5651	1342917	nan	0	0
-5649	1342919	nan	0	0
-5647	1342921	nan	0	0
-5645	1342923	nan	0	0
-5643	1342925	nan	0	0
-5641	1342927	nan	0	0
-5639	1342929	nan	0	0
-5637	1342931	nan	0	0
-5635	1342933	nan	0	0
-5633	1342935	nan	0	0
-5631	1342937	nan	0	0
-5629	1342939	nan	0	0
-5627	1342941	nan	0	0
-5625	1342943	nan	0	0
-5623	1342945	nan	0	0
-5621	1342947	nan	0	0
-5619	1342949	nan	0	0
-5617	1342951	nan	0	0
-5615	1342953	nan	0	0
-5613	1342955	nan	0	0
-5611	1342957	nan	0	0
-5609	1342959	nan	0	0
-5607	1342961	nan	0	0
-5605	1342963	nan	0	0
-5603	1342965	nan	0	0
-5601	1342967	nan	0	0
-5599	1342969	nan	0	0
-5597	1342971	nan	0	0
-5595	1342973	nan	0	0
-5593	1342975	nan	0	0
-5591	1342977	nan	0	0
-5589	1342979	nan	0	0
-5587	1342981	nan	0	0
-5585	1342983	nan	0	0
-5583	1342985	nan	0	0
-5581	1342987	nan	0	0
-5579	1342989	nan	0	0
-5577	1342991	nan	0	0
-5575	1342993	nan	0	0
-5573	1342995	nan	0	0
-5571	1342997	nan	0	0
-5569	1342999	nan	0	0
-5567	1343001	nan	0	0
-5565	1343003	nan	0	0
-5563	1343005	nan	0	0
-5561	1343007	nan	0	0
-5559	1343009	nan	0	0
-5557	1343011	nan	0	0
-5555	1343013	nan	0	0
-5553	1343015	nan	0	0
-5551	1343017	nan	0	0
-5549	1343019	nan	0	0
-5547	1343021	nan	0	0
-5545	1343023	nan	0	0
-5543	1343025	nan	0	0
-5541	1343027	nan	0	0
-5539	1343029	nan	0	0
-5537	1343031	nan	0	0
-5535	1343033	nan	0	0
-5533	1343035	nan	0	0
-5531	1343037	nan	0	0
-5529	1343039	nan	0	0
-5527	1343041	nan	0	0
-5525	1343043	nan	0	0
-5523	1343045	nan	0	0
-5521	1343047	nan	0	0
-5519	1343049	nan	0	0
-5517	1343051	nan	0	0
-5515	1343053	nan	0	0
-5513	1343055	nan	0	0
-5511	1343057	nan	0	0
-5509	1343059	nan	0	0
-5507	1343061	nan	0	0
-5505	1343063	nan	0	0
-5503	1343065	nan	0	0
-5501	1343067	nan	0	0
-5499	1343069	nan	0	0
-5497	1343071	nan	0	0
-5495	1343073	nan	0	0
-5493	1343075	nan	0	0
-5491	1343077	nan	0	0
-5489	1343079	nan	0	0
-5487	1343081	nan	0	0
-5485	1343083	nan	0	0
-5483	1343085	nan	0	0
-5481	1343087	nan	0	0
-5479	1343089	nan	0	0
-5477	1343091	nan	0	0
-5475	1343093	nan	0	0
-5473	1343095	nan	0	0
-5471	1343097	nan	0	0
-5469	1343099	nan	0	0
-5467	1343101	nan	0	0
-5465	1343103	nan	0	0
-5463	1343105	nan	0	0
-5461	1343107	nan	0	0
-5459	1343109	nan	0	0
-5457	1343111	nan	0	0
-5455	1343113	nan	0	0
-5453	1343115	nan	0	0
-5451	1343117	nan	0	0
-5449	1343119	nan	0	0
-5447	1343121	nan	0	0
-5445	1343123	nan	0	0
-5443	1343125	nan	0	0
-5441	1343127	nan	0	0
-5439	1343129	nan	0	0
-5437	1343131	nan	0	0
-5435	1343133	nan	0	0
-5433	1343135	nan	0	0
-5431	1343137	nan	0	0
-5429	1343139	nan	0	0
-5427	1343141	nan	0	0
-5425	1343143	nan	0	0
-5423	1343145	nan	0	0
-5421	1343147	nan	0	0
-5419	1343149	nan	0	0
-5417	1343151	nan	0	0
-5415	1343153	nan	0	0
-5413	1343155	nan	0	0
-5411	1343157	nan	0	0
-5409	1343159	nan	0	0
-5407	1343161	nan	0	0
-5405	1343163	nan	0	0
-5403	1343165	nan	0	0
-5401	1343167	nan	0	0
-5399	1343169	nan	0	0
-5397	1343171	nan	0	0
-5395	1343173	nan	0	0
-5393	1343175	nan	0	0
-5391	1343177	nan	0	0
-5389	1343179	nan	0	0
-5387	1343181	nan	0	0
-5385	1343183	nan	0	0
-5383	1343185	nan	0	0
-5381	1343187	nan	0	0
-5379	1343189	nan	0	0
-5377	1343191	nan	0	0
-5375	1343193	nan	0	0
-5373	1343195	nan	0	0
-5371	1343197	nan	0	0
-5369	1343199	nan	0	0
-5367	1343201	nan	0	0
-5365	1343203	nan	0	0
-5363	1343205	nan	0	0
-5361	1343207	nan	0	0
-5359	1343209	nan	0	0
-5357	1343211	nan	0	0
-5355	1343213	nan	0	0
-5353	1343215	nan	0	0
-5351	1343217	nan	0	0
-5349	1343219	nan	0	0
-5347	1343221	nan	0	0
-5345	1343223	nan	0	0
-5343	1343225	nan	0	0
-5341	1343227	nan	0	0
-5339	1343229	nan	0	0
-5337	1343231	nan	0	0
-5335	1343233	nan	0	0
-5333	1343235	nan	0	0
-5331	1343237	nan	0	0
-5329	1343239	nan	0	0
-5327	1343241	nan	0	0
-5325	1343243	nan	0	0
-5323	1343245	nan	0	0
-5321	1343247	nan	0	0
-5319	1343249	nan	0	0
-5317	1343251	nan	0	0
-5315	1343253	nan	0	0
-5313	1343255	nan	0	0
-5311	1343257	nan	0	0
-5309	1343259	nan	0	0
-5307	1343261	nan	0	0
-5305	1343263	nan	0	0
-5303	1343265	nan	0	0
-5301	1343267	nan	0	0
-5299	1343269	nan	0	0
-5297	1343271	nan	0	0
-5295	1343273	nan	0	0
-5293	1343275	nan	0	0
-5291	1343277	nan	0	0
-5289	1343279	nan	0	0
-5287	1343281	nan	0	0
-5285	1343283	nan	0	0
-5283	1343285	nan	0	0
-5281	1343287	nan	0	0
-5279	1343289	nan	0	0
-5277	1343291	nan	0	0
-5275	1343293	nan	0	0
-5273	1343295	nan	0	0
-5271	1343297	nan	0	0
-5269	1343299	nan	0	0
-5267	1343301	nan	0	0
-5265	1343303	nan	0	0
-5263	1343305	nan	0	0
-5261	1343307	nan	0	0
-5259	1343309	nan	0	0
-5257	1343311	nan	0	0
-5255	1343313	nan	0	0
-5253	1343315	nan	0	0
-5251	1343317	nan	0	0
-5249	1343319	nan	0	0
-5247	1343321	nan	0	0
-5245	1343323	nan	0	0
-5243	1343325	nan	0	0
-5241	1343327	nan	0	0
-5239	1343329	nan	0	0
-5237	1343331	nan	0	0
-5235	1343333	nan	0	0
-5233	1343335	nan	0	0
-5231	1343337	nan	0	0
-5229	1343339	nan	0	0
-5227	1343341	nan	0	0
-5225	1343343	nan	0	0
-5223	1343345	nan	0	0
-5221	1343347	nan	0	0
-5219	1343349	nan	0	0
-5217	1343351	nan	0	0
-5215	1343353	nan	0	0
-5213	1343355	nan	0	0
-5211	1343357	nan	0	0
-5209	1343359	nan	0	0
-5207	1343361	nan	0	0
-5205	1343363	nan	0	0
-5203	1343365	nan	0	0
-5201	1343367	nan	0	0
-5199	1343369	nan	0	0
-5197	1343371	nan	0	0
-5195	1343373	nan	0	0
-5193	1343375	nan	0	0
-5191	1343377	nan	0	0
-5189	1343379	nan	0	0
-5187	1343381	nan	0	0
-5185	1343383	nan	0	0
-5183	1343385	nan	0	0
-5181	1343387	nan	0	0
-5179	1343389	nan	0	0
-5177	1343391	nan	0	0
-5175	1343393	nan	0	0
-5173	1343395	nan	0	0
-5171	1343397	nan	0	0
-5169	1343399	nan	0	0
-5167	1343401	nan	0	0
-5165	1343403	nan	0	0
-5163	1343405	nan	0	0
-5161	1343407	nan	0	0
-5159	1343409	nan	0	0
-5158	1343410	nan	0	0
-5156	1343412	nan	0	0
-5154	1343414	nan	0	0
-5152	1343416	nan	0	0
-5150	1343418	nan	0	0
-5148	1343420	nan	0	0
-5146	1343422	nan	0	0
-5144	1343424	nan	0	0
-5142	1343426	nan	0	0
-5140	1343428	nan	0	0
-5138	1343430	nan	0	0
-5136	1343432	nan	0	0
-5134	1343434	nan	0	0
-5132	1343436	nan	0	0
-5130	1343438	nan	0	0
-5128	1343440	nan	0	0
-5126	1343442	nan	0	0
-5124	1343444	nan	0	0
-5122	1343446	nan	0	0
-5120	1343448	nan	0	0
-5118	1343450	nan	0	0
-5116	1343452	nan	0	0
-5114	1343454	nan	0	0
-5112	1343456	nan	0	0
-5110	1343458	nan	0	0
-5108	1343460	nan	0	0
-5106	1343462	nan	0	0
-5104	1343464	nan	0	0
-5102	1343466	nan	0	0
